To request GPUs, add --gpus-per-node X or --gpus X, where X is the desired number of GPUs.
Job 107705 running on easley[017-018]
On-NUMA Ping-Pong:
Size 2: 4.292455e-07
Size 4: 4.307846e-07
Size 8: 4.300436e-07
Size 16: 4.294982e-07
Size 32: 5.091012e-07
Size 64: 5.121345e-07
Size 128: 8.026986e-07
Size 256: 8.856784e-07
Size 512: 1.080919e-06
Size 1024: 1.400919e-06
Size 2048: 1.802987e-06
Size 4096: 2.627716e-06
Size 8192: 3.981160e-06
Size 16384: 6.767358e-06
Size 32768: 1.128521e-05
Size 65536: 1.688194e-05
Size 131072: 2.741694e-05
Size 262144: 2.698966e-05
Size 524288: 5.154983e-05
Size 1048576: 1.414297e-04
Size 2097152: 4.627530e-04
Size 4194304: 1.354603e-03
Size 8388608: 3.213185e-03
Size 16777216: 6.856065e-03

Active Procs: 16
Size 1: 4.186691e-07
Size 2: 4.146375e-07
Size 4: 4.170297e-07
Size 8: 4.169735e-07
Size 16: 4.164989e-07
Size 32: 4.876065e-07
Size 64: 4.946114e-07
Size 128: 7.615164e-07
Size 256: 8.439217e-07
Size 512: 1.008167e-06
Size 1024: 1.330059e-06
Size 2048: 1.746440e-06
Size 4096: 2.661557e-06
Size 8192: 4.878748e-06
Size 16384: 9.128239e-06
Size 32768: 1.683434e-05
Size 65536: 2.838921e-05
Size 131072: 4.576265e-05
Size 262144: 2.692163e-05
Size 524288: 5.176918e-05
Size 1048576: 1.437084e-04
Size 2097152: 6.315530e-04
Size 4194304: 1.960401e-03
Size 8388608: 4.489749e-03
Size 16777216: 9.463046e-03

Off-Node MultiProc Ping-Pong, Even NUMA Regions:
Active Procs: 1
Size 1: 2.918517e-06
Size 2: 2.916480e-06
Size 4: 2.917177e-06
Size 8: 2.916002e-06
Size 16: 2.912342e-06
Size 32: 2.932573e-06
Size 64: 2.969008e-06
Size 128: 3.030444e-06
Size 256: 3.552257e-06
Size 512: 3.724461e-06
Size 1024: 3.941249e-06
Size 2048: 5.397312e-06
Size 4096: 6.496446e-06
Size 8192: 8.602943e-06
Size 16384: 1.224679e-05
Size 32768: 1.697348e-05
Size 65536: 2.234515e-05
Size 131072: 3.225048e-05
Size 262144: 3.562082e-05
Size 524288: 8.733827e-05
Size 1048576: 1.750611e-04
Size 2097152: 3.454719e-04
Size 4194304: 6.864802e-04
Size 8388608: 1.290181e-03
Size 16777216: 2.730709e-03

Active Procs: 2
Size 1: 3.333427e-06
Size 2: 3.334080e-06
Size 4: 3.334967e-06
Size 8: 3.335687e-06
Size 16: 3.329635e-06
Size 32: 3.358251e-06
Size 64: 3.577747e-06
Size 128: 3.620771e-06
Size 256: 4.264308e-06
Size 512: 4.391071e-06
Size 1024: 4.566855e-06
Size 2048: 6.136288e-06
Size 4096: 7.262471e-06
Size 8192: 9.319575e-06
Size 16384: 1.313796e-05
Size 32768: 1.883788e-05
Size 65536: 2.537578e-05
Size 131072: 3.833814e-05
Size 262144: 8.951730e-05
Size 524288: 9.569416e-05
Size 1048576: 1.901986e-04
Size 2097152: 4.131646e-04
Size 4194304: 7.045265e-04
Size 8388608: 1.427170e-03
Size 16777216: 4.234833e-03

Active Procs: 4
Size 1: 3.331891e-06
Size 2: 3.334462e-06
Size 4: 3.333389e-06
Size 8: 3.332874e-06
Size 16: 3.328432e-06
Size 32: 3.353854e-06
Size 64: 3.577038e-06
Size 128: 3.624047e-06
Size 256: 4.266987e-06
Size 512: 4.397331e-06
Size 1024: 4.594808e-06
Size 2048: 6.123005e-06
Size 4096: 7.319574e-06
Size 8192: 9.650542e-06
Size 16384: 1.425924e-05
Size 32768: 2.306087e-05
Size 65536: 3.161793e-05
Size 131072: 5.044878e-05
Size 262144: 9.317357e-05
Size 524288: 1.777914e-04
Size 1048576: 3.532541e-04
Size 2097152: 7.026714e-04
Size 4194304: 1.483902e-03
Size 8388608: 3.740662e-03
Size 16777216: 8.006955e-03

Active Procs: 8
Size 1: 3.385374e-06
Size 2: 3.386448e-06
Size 4: 3.388057e-06
Size 8: 3.385568e-06
Size 16: 3.382279e-06
Size 32: 3.407037e-06
Size 64: 3.635973e-06
Size 128: 3.691925e-06
Size 256: 4.396898e-06
Size 512: 5.043224e-06
Size 1024: 5.209512e-06
Size 2048: 6.338124e-06
Size 4096: 7.763610e-06
Size 8192: 9.961996e-06
Size 16384: 1.540033e-05
Size 32768: 2.963056e-05
Size 65536: 4.666817e-05
Size 131072: 8.821084e-05
Size 262144: 1.740526e-04
Size 524288: 3.540163e-04
Size 1048576: 7.018392e-04
Size 2097152: 1.435768e-03
Size 4194304: 3.368739e-03
Size 8388608: 8.293436e-03
Size 16777216: 1.779337e-02

Active Procs: 16
Size 1: 8.477645e-06
Size 2: 1.441231e-05
Size 4: 8.153953e-06
Size 8: 1.172316e-05
Size 16: 7.365542e-06
Size 32: 8.194065e-06
Size 64: 2.935229e-05
Size 128: 2.760338e-05
Size 256: 2.990437e-05
Size 512: 3.077626e-05
Size 1024: 3.164886e-05
Size 2048: 7.163215e-06
Size 4096: 8.512777e-06
Size 8192: 1.186494e-05
Size 16384: 2.251355e-05
Size 32768: 4.804141e-05
Size 65536: 9.069131e-05
Size 131072: 1.783913e-04
Size 262144: 3.469697e-04
Size 524288: 6.927097e-04
Size 1048576: 1.384624e-03
Size 2097152: 2.785702e-03
Size 4194304: 5.711218e-03
Size 8388608: 1.212129e-02
Size 16777216: 2.718589e-02

Active Procs: 32
Size 1: 3.872002e-05
Size 2: 3.000232e-05
Size 4: 3.577353e-05
Size 8: 3.490699e-05
Size 16: 3.947097e-05
Size 32: 2.153557e-05
Size 64: 6.006454e-05
Size 128: 5.634518e-05
Size 256: 6.052063e-05
Size 512: 6.139155e-05
Size 1024: 6.296863e-05
Size 2048: 1.159784e-05
Size 4096: 1.667451e-05
Size 8192: 2.282571e-05
Size 16384: 4.442754e-05
Size 32768: 9.383181e-05
Size 65536: 1.747554e-04
Size 131072: 3.483417e-04
Size 262144: 6.940816e-04
Size 524288: 1.386373e-03
Size 1048576: 2.783125e-03
Size 2097152: 5.616725e-03
Size 4194304: 1.169188e-02
Size 8388608: 2.695173e-02
Size 16777216: 6.484661e-02

Off-Node MultiProc Ping-Pong, Even Sockets:
Active Procs: 1
Size 1: 2.916325e-06
Size 2: 2.915298e-06
Size 4: 2.916833e-06
Size 8: 2.916324e-06
Size 16: 2.911091e-06
Size 32: 2.933492e-06
Size 64: 2.968394e-06
Size 128: 3.028238e-06
Size 256: 3.552594e-06
Size 512: 3.726536e-06
Size 1024: 3.942408e-06
Size 2048: 5.449820e-06
Size 4096: 6.493157e-06
Size 8192: 8.588120e-06
Size 16384: 1.231116e-05
Size 32768: 1.701628e-05
Size 65536: 2.232688e-05
Size 131072: 3.212570e-05
Size 262144: 3.654609e-05
Size 524288: 5.993537e-05
Size 1048576: 1.750473e-04
Size 2097152: 2.776682e-04
Size 4194304: 5.646457e-04
Size 8388608: 7.418917e-04
Size 16777216: 2.730750e-03

Active Procs: 2
Size 1: 3.333558e-06
Size 2: 3.334645e-06
Size 4: 3.333644e-06
Size 8: 3.337054e-06
Size 16: 3.327842e-06
Size 32: 3.357536e-06
Size 64: 3.571397e-06
Size 128: 3.618985e-06
Size 256: 4.263756e-06
Size 512: 4.392749e-06
Size 1024: 4.568064e-06
Size 2048: 6.105448e-06
Size 4096: 7.262783e-06
Size 8192: 9.188342e-06
Size 16384: 1.313635e-05
Size 32768: 1.900269e-05
Size 65536: 2.574271e-05
Size 131072: 3.860833e-05
Size 262144: 8.907111e-05
Size 524288: 1.094451e-04
Size 1048576: 1.810125e-04
Size 2097152: 3.541635e-04
Size 4194304: 7.927192e-04
Size 8388608: 1.455637e-03
Size 16777216: 3.014292e-03

Active Procs: 4
Size 1: 3.333861e-06
Size 2: 3.335360e-06
Size 4: 3.336323e-06
Size 8: 3.335074e-06
Size 16: 3.329901e-06
Size 32: 3.356181e-06
Size 64: 3.575505e-06
Size 128: 3.624781e-06
Size 256: 4.268783e-06
Size 512: 4.398393e-06
Size 1024: 4.592872e-06
Size 2048: 6.149161e-06
Size 4096: 7.363504e-06
Size 8192: 9.662627e-06
Size 16384: 1.427293e-05
Size 32768: 2.298448e-05
Size 65536: 3.149894e-05
Size 131072: 5.029104e-05
Size 262144: 9.312065e-05
Size 524288: 1.751507e-04
Size 1048576: 3.525454e-04
Size 2097152: 7.095967e-04
Size 4194304: 1.557662e-03
Size 8388608: 3.675417e-03
Size 16777216: 7.662993e-03

Active Procs: 8
Size 1: 3.386303e-06
Size 2: 3.388325e-06
Size 4: 3.394614e-06
Size 8: 3.387867e-06
Size 16: 3.386615e-06
Size 32: 3.405799e-06
Size 64: 3.679264e-06
Size 128: 3.702551e-06
Size 256: 4.400108e-06
Size 512: 5.050787e-06
Size 1024: 5.088095e-06
Size 2048: 6.344073e-06
Size 4096: 7.765488e-06
Size 8192: 9.979627e-06
Size 16384: 1.539923e-05
Size 32768: 2.965086e-05
Size 65536: 4.662848e-05
Size 131072: 8.810826e-05
Size 262144: 1.736126e-04
Size 524288: 3.539686e-04
Size 1048576: 7.027246e-04
Size 2097152: 1.475318e-03
Size 4194304: 3.354916e-03
Size 8388608: 7.852655e-03
Size 16777216: 1.788427e-02

Active Procs: 16
Size 1: 5.807730e-06
Size 2: 6.713508e-06
Size 4: 3.701062e-06
Size 8: 3.696665e-06
Size 16: 7.948487e-06
Size 32: 6.167923e-06
Size 64: 2.920333e-05
Size 128: 2.812736e-05
Size 256: 2.761806e-05
Size 512: 3.039709e-05
Size 1024: 3.143458e-05
Size 2048: 7.237234e-06
Size 4096: 8.591704e-06
Size 8192: 1.200270e-05
Size 16384: 2.260695e-05
Size 32768: 4.760083e-05
Size 65536: 9.084901e-05
Size 131072: 1.787062e-04
Size 262144: 3.468885e-04
Size 524288: 6.925043e-04
Size 1048576: 1.385551e-03
Size 2097152: 2.781514e-03
Size 4194304: 5.692077e-03
Size 8388608: 1.192146e-02
Size 16777216: 2.811482e-02

Active Procs: 32
Size 1: 3.352925e-05
Size 2: 2.376486e-05
Size 4: 2.719575e-05
Size 8: 2.699375e-05
Size 16: 3.593923e-05
Size 32: 3.975598e-05
Size 64: 5.530038e-05
Size 128: 5.977020e-05
Size 256: 5.943835e-05
Size 512: 6.221609e-05
Size 1024: 6.459042e-05
Size 2048: 1.145344e-05
Size 4096: 1.624974e-05
Size 8192: 2.281585e-05
Size 16384: 4.441628e-05
Size 32768: 9.451247e-05
Size 65536: 1.747431e-04
Size 131072: 3.484438e-04
Size 262144: 6.936450e-04
Size 524288: 1.385591e-03
Size 1048576: 2.783570e-03
Size 2097152: 5.622692e-03
Size 4194304: 1.166783e-02
Size 8388608: 2.536893e-02
Size 16777216: 6.486494e-02

On-NUMA Multi Ping-Pong:
Size 1: 4.470944e-07
Size 2: 6.346708e-07
Size 4: 8.598127e-07
Size 8: 1.313530e-06
Size 16: 2.313658e-06
Size 32: 4.441801e-06
Size 64: 8.485201e-06
Size 128: 1.719388e-05
Size 256: 3.471732e-05
Size 512: 9.137627e-05
Size 1024: 1.946740e-04
Size 2048: 4.119388e-04
Size 4096: 8.240512e-04
Size 8192: 1.811581e-03
Size 16384: 3.760542e-03

On-Socket Multi Ping-Pong:
Size 1: 4.453754e-07
Size 2: 6.341180e-07
Size 4: 8.197404e-07
Size 8: 1.303663e-06
Size 16: 2.204365e-06
Size 32: 4.215856e-06
Size 64: 8.240703e-06
Size 128: 1.709285e-05
Size 256: 3.425045e-05
Size 512: 8.711048e-05
Size 1024: 1.969272e-04
Size 2048: 4.152486e-04
Size 4096: 8.240089e-04
Size 8192: 1.833762e-03
Size 16384: 3.777596e-03

On-Node, Off-Socket Multi Ping-Pong:
Size 1: 4.428755e-07
Size 2: 6.338176e-07
Size 4: 8.242164e-07
Size 8: 1.265177e-06
Size 16: 2.303241e-06
Size 32: 4.363455e-06
Size 64: 8.354707e-06
Size 128: 1.703996e-05
Size 256: 3.445654e-05
Size 512: 9.364896e-05
Size 1024: 1.968546e-04
Size 2048: 4.146670e-04
Size 4096: 8.297871e-04
Size 8192: 1.801709e-03
Size 16384: 3.719803e-03

Off-Node Multi Ping-Pong:
Size 1: 2.983078e-06
Size 2: 3.175673e-06
Size 4: 3.938154e-06
Size 8: 5.336813e-06
Size 16: 7.776297e-06
Size 32: 1.280170e-05
Size 64: 2.277694e-05
Size 128: 4.295624e-05
Size 256: 8.334149e-05
Size 512: 1.745497e-04
Size 1024: 4.131168e-04
Size 2048: 8.597376e-04
Size 4096: 1.810888e-03
Size 8192: 3.833300e-03
Size 16384: 7.727380e-03

On-NUMA Matching Ping-Pong:
Size 1: 4.484546e-07
Size 2: 6.451664e-07
Size 4: 8.803841e-07
Size 8: 1.315978e-06
Size 16: 2.251288e-06
Size 32: 4.253205e-06
Size 64: 8.321612e-06
Size 128: 1.700577e-05
Size 256: 3.417787e-05
Size 512: 9.637661e-05
Size 1024: 2.009934e-04
Size 2048: 4.138288e-04
Size 4096: 8.129843e-04
Size 8192: 1.907251e-03
Size 16384: 5.161397e-03

On-Socket Matching Ping-Pong:
Size 1: 4.456188e-07
Size 2: 6.437854e-07
Size 4: 8.740804e-07
Size 8: 1.314388e-06
Size 16: 2.233783e-06
Size 32: 4.272742e-06
Size 64: 8.335154e-06
Size 128: 1.749439e-05
Size 256: 3.495878e-05
Size 512: 9.047991e-05
Size 1024: 2.011405e-04
Size 2048: 4.145755e-04
Size 4096: 8.138573e-04
Size 8192: 1.948277e-03
Size 16384: 5.192891e-03

On-Node, Off-Socket Matching Ping-Pong:
Size 1: 4.457767e-07
Size 2: 6.361916e-07
Size 4: 8.663219e-07
Size 8: 1.295551e-06
Size 16: 2.214681e-06
Size 32: 4.263216e-06
Size 64: 8.387225e-06
Size 128: 1.698140e-05
Size 256: 3.433054e-05
Size 512: 9.393079e-05
Size 1024: 1.983481e-04
Size 2048: 4.156772e-04
Size 4096: 8.101170e-04
Size 8192: 1.956970e-03
Size 16384: 5.379320e-03

Off-Node Matching Ping-Pong:
Size 1: 2.980847e-06
Size 2: 3.179574e-06
Size 4: 3.979092e-06
Size 8: 5.352689e-06
Size 16: 7.803959e-06
Size 32: 1.281915e-05
Size 64: 2.280694e-05
Size 128: 4.281848e-05
Size 256: 8.512054e-05
Size 512: 1.868986e-04
Size 1024: 4.136898e-04
Size 2048: 8.615203e-04
Size 4096: 1.857990e-03
Size 8192: 3.860278e-03
Size 16384: 8.709709e-03

